"CaseId","AppealDecision","OffenseType"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.532","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.595","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Assault"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Burglary"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#CyberCrime"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#DrugOffense"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Embezzlement"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Fraud"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Homicide"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#OffenseType"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Robbery"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Theft"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#Vandalism"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.601","https://growgraph.dev/fca/appeal/fca--22-84--601#AppealDecision1","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.615","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.616","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.617","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.628","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.643","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.663","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.676","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.680","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.701","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.712","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Assault"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Burglary"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#CyberCrime"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#DrugOffense"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Embezzlement"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Fraud"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Homicide"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#OffenseType"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Robbery"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Theft"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#Vandalism"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.748","https://growgraph.dev/fca/appeal/fca--22-84--748#appealDecision_22_84_748","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-84.784","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Assault"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Burglary"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#CyberCrime"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#DrugOffense"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Embezzlement"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Fraud"
"22-84.804","http://growgraph.dev/fcaont#AppealModified","http://growgraph.dev/fcaont#Homicide"
